timestamp,co_m,eth_m,voc_m,no2,c2h50h_gm,voc_gm,co_gm
115600,28.05,38.52,10.99,0.88,0.93,0.70,0.09
115700,28.63,39.58,11.25,0.88,0.93,0.70,0.09
115800,29.22,40.65,11.51,0.88,0.93,0.70,0.09
115900,28.63,39.58,11.25,0.88,0.93,0.70,0.09
116000,27.46,37.48,10.73,0.88,0.93,0.70,0.09
116100,28.63,39.58,11.25,0.88,0.93,0.70,0.09
116200,29.22,40.65,11.51,0.87,0.93,0.70,0.09
116300,28.05,38.52,10.99,0.88,0.93,0.70,0.09
116400,29.22,40.65,11.51,0.88,0.93,0.70,0.09
116500,28.05,38.52,10.99,0.88,0.93,0.70,0.09
116600,28.05,38.52,10.99,0.88,0.93,0.70,0.09
116700,27.46,37.48,10.73,0.87,0.93,0.70,0.09
116800,27.46,37.48,10.73,0.88,0.93,0.70,0.09
116900,27.46,37.48,10.73,0.88,0.93,0.70,0.09
117000,27.46,37.48,10.73,0.88,0.93,0.70,0.09
117100,27.46,37.48,10.73,0.88,0.93,0.70,0.09
117200,29.81,41.73,11.78,0.88,0.93,0.70,0.09
117300,28.63,39.58,11.25,0.87,0.93,0.70,0.09
117400,28.05,38.52,10.99,0.88,0.93,0.70,0.09
117500,28.05,38.52,10.99,0.88,0.93,0.70,0.09
117600,28.63,39.58,11.25,0.87,0.93,0.70,0.09
117700,29.22,40.65,11.51,0.87,0.93,0.69,0.09
117800,27.46,37.48,10.73,0.87,0.93,0.70,0.09
117900,27.46,37.48,10.73,0.87,0.93,0.70,0.09
118000,28.05,38.52,10.99,0.87,0.93,0.69,0.09
118100,28.05,38.52,10.99,0.87,0.93,0.69,0.09
118200,27.46,37.48,10.73,0.87,0.93,0.69,0.09
118300,27.46,37.48,10.73,0.87,0.93,0.69,0.09
118400,26.89,36.45,10.47,0.87,0.93,0.69,0.09
118500,26.89,36.45,10.47,0.87,0.93,0.69,0.09
118600,27.46,37.48,10.73,0.87,0.93,0.69,0.09
118700,26.89,36.45,10.47,0.87,0.93,0.69,0.09
118800,27.46,37.48,10.73,0.87,0.93,0.69,0.09
118900,27.46,37.48,10.73,0.87,0.93,0.69,0.09
119000,28.05,38.52,10.99,0.87,0.93,0.69,0.09
119100,26.89,36.45,10.47,0.87,0.93,0.69,0.09
119200,26.89,36.45,10.47,0.87,0.93,0.69,0.09
119300,27.46,37.48,10.73,0.87,0.93,0.69,0.09
119400,26.89,36.45,10.47,0.87,0.93,0.69,0.09
119500,27.46,37.48,10.73,0.87,0.93,0.69,0.09
119600,27.46,37.48,10.73,0.87,0.93,0.69,0.09
119700,26.89,36.45,10.47,0.87,0.93,0.69,0.09
119800,26.89,36.45,10.47,0.87,0.93,0.69,0.09
119900,26.89,36.45,10.47,0.87,0.93,0.69,0.09
120000,26.89,36.45,10.47,0.87,0.93,0.69,0.09
120100,28.05,38.52,10.99,0.87,0.93,0.69,0.09
120200,27.46,37.48,10.73,0.87,0.93,0.69,0.09
120300,26.89,36.45,10.47,0.87,0.93,0.69,0.09
120400,26.31,35.43,10.22,0.87,0.93,0.69,0.09
120500,26.89,36.45,10.47,0.87,0.93,0.69,0.09
120600,26.31,35.43,10.22,0.87,0.93,0.69,0.09
120700,27.46,37.48,10.73,0.87,0.93,0.69,0.09
120800,26.89,36.45,10.47,0.87,0.93,0.69,0.09
120900,26.31,35.43,10.22,0.87,0.93,0.69,0.09
121000,26.89,36.45,10.47,0.87,0.93,0.69,0.09
121100,25.73,34.42,9.97,0.87,0.93,0.69,0.09
121200,26.31,35.43,10.22,0.87,0.93,0.69,0.09
121300,26.31,35.43,10.22,0.87,0.93,0.69,0.09
121400,26.31,35.43,10.22,0.87,0.93,0.69,0.09
121500,26.31,35.43,10.22,0.87,0.93,0.69,0.09
121600,26.31,35.43,10.22,0.87,0.93,0.69,0.09
121700,26.31,35.43,10.22,0.87,0.93,0.69,0.09
121800,26.31,35.43,10.22,0.87,0.93,0.69,0.08
121900,26.31,35.43,10.22,0.87,0.93,0.69,0.09
122000,26.31,35.43,10.22,0.87,0.93,0.69,0.08
122100,28.63,39.58,11.25,0.87,0.93,0.69,0.09
122200,26.31,35.43,10.22,0.87,0.93,0.69,0.09
122300,26.89,36.45,10.47,0.87,0.93,0.69,0.09
122400,26.89,36.45,10.47,0.87,0.93,0.69,0.09
122500,26.89,36.45,10.47,0.87,0.93,0.69,0.08
122600,28.05,38.52,10.99,0.87,0.93,0.69,0.08
122700,26.31,35.43,10.22,0.87,0.93,0.69,0.08
122800,26.89,36.45,10.47,0.87,0.93,0.69,0.08
122900,26.31,35.43,10.22,0.87,0.93,0.69,0.08
123000,26.31,35.43,10.22,0.87,0.93,0.69,0.08
123100,27.46,37.48,10.73,0.87,0.93,0.69,0.08
123200,27.46,37.48,10.73,0.87,0.93,0.69,0.08
123300,26.31,35.43,10.22,0.87,0.93,0.69,0.08
123400,25.73,34.42,9.97,0.87,0.93,0.69,0.08
123500,27.46,37.48,10.73,0.87,0.93,0.69,0.08
123600,26.31,35.43,10.22,0.87,0.93,0.69,0.08
123700,26.31,35.43,10.22,0.87,0.93,0.69,0.08
123800,26.31,35.43,10.22,0.87,0.93,0.69,0.08
123900,26.31,35.43,10.22,0.87,0.93,0.68,0.08
124000,26.89,36.45,10.47,0.87,0.93,0.68,0.08
124100,26.89,36.45,10.47,0.87,0.93,0.68,0.08
124200,26.89,36.45,10.47,0.87,0.93,0.68,0.08
124300,28.63,39.58,11.25,0.87,0.93,0.68,0.08
124400,25.73,34.42,9.97,0.87,0.93,0.68,0.08
124500,25.73,34.42,9.97,0.87,0.93,0.68,0.08
124600,26.89,36.45,10.47,0.87,0.93,0.68,0.08
124700,26.31,35.43,10.22,0.87,0.93,0.68,0.09
124800,25.73,34.42,9.97,0.87,0.93,0.68,0.08
124900,25.73,34.42,9.97,0.87,0.93,0.68,0.08
125000,25.16,33.43,9.72,0.87,0.93,0.68,0.09
125100,26.89,36.45,10.47,0.87,0.93,0.68,0.08
125200,26.31,35.43,10.22,0.87,0.93,0.68,0.09
125300,26.31,35.43,10.22,0.87,0.93,0.68,0.09
125400,26.31,35.43,10.22,0.87,0.93,0.68,0.09
125500,26.31,35.43,10.22,0.87,0.93,0.69,0.09
125600,25.73,34.42,9.97,0.87,0.93,0.68,0.09
125700,25.73,34.42,9.97,0.87,0.93,0.69,0.09
125800,26.89,36.45,10.47,0.87,0.93,0.69,0.09
125900,25.73,34.42,9.97,0.88,0.93,0.69,0.09
126000,25.73,34.42,9.97,0.88,0.93,0.69,0.09
126100,25.73,34.42,9.97,0.88,0.93,0.69,0.09
126200,26.31,35.43,10.22,0.88,0.93,0.69,0.09
126300,25.73,34.42,9.97,0.88,0.93,0.69,0.09
126400,25.73,34.42,9.97,0.88,0.93,0.69,0.09
126500,26.31,35.43,10.22,0.88,0.93,0.69,0.09
126600,27.46,37.48,10.73,0.88,0.93,0.69,0.09
126700,26.89,36.45,10.47,0.88,0.93,0.69,0.09
126800,25.73,34.42,9.97,0.88,0.93,0.69,0.09
126900,25.73,34.42,9.97,0.88,0.93,0.69,0.09
127000,28.05,38.52,10.99,0.88,0.93,0.69,0.09
127100,26.89,36.45,10.47,0.88,0.93,0.69,0.09
127200,27.46,37.48,10.73,0.88,0.93,0.69,0.09
127300,25.73,34.42,9.97,0.88,0.93,0.69,0.09
127400,26.89,36.45,10.47,0.88,0.93,0.69,0.09
127500,26.31,35.43,10.22,0.88,0.93,0.69,0.09
127600,26.31,35.43,10.22,0.88,0.93,0.69,0.09
127700,26.89,36.45,10.47,0.88,0.93,0.69,0.09
127800,26.89,36.45,10.47,0.88,0.93,0.69,0.09
127900,26.31,35.43,10.22,0.88,0.93,0.69,0.09
128000,26.89,36.45,10.47,0.88,0.93,0.69,0.09
128100,27.46,37.48,10.73,0.88,0.93,0.69,0.09
128200,28.63,39.58,11.25,0.88,0.93,0.70,0.09
128300,28.05,38.52,10.99,0.88,0.93,0.70,0.09
128400,26.31,35.43,10.22,0.88,0.93,0.70,0.09
128500,26.89,36.45,10.47,0.88,0.93,0.70,0.09
128600,27.46,37.48,10.73,0.88,0.93,0.70,0.09
128700,28.63,39.58,11.25,0.88,0.93,0.70,0.09
128800,27.46,37.48,10.73,0.88,0.93,0.70,0.09
128900,25.73,34.42,9.97,0.88,0.93,0.70,0.09
129000,28.05,38.52,10.99,0.88,0.93,0.70,0.09
129100,26.31,35.43,10.22,0.88,0.93,0.70,0.09
129200,27.46,37.48,10.73,0.88,0.93,0.70,0.09
129300,26.31,35.43,10.22,0.88,0.93,0.70,0.09
129400,29.22,40.65,11.51,0.88,0.93,0.70,0.09
129500,27.46,37.48,10.73,0.88,0.93,0.70,0.09
129600,26.31,35.43,10.22,0.88,0.93,0.70,0.09
129700,25.73,34.42,9.97,0.88,0.93,0.70,0.09
129800,26.31,35.43,10.22,0.88,0.93,0.70,0.09
129900,26.31,35.43,10.22,0.88,0.93,0.70,0.09
130000,26.31,35.43,10.22,0.88,0.93,0.70,0.09
130100,26.31,35.43,10.22,0.88,0.93,0.70,0.09
130200,26.31,35.43,10.22,0.88,0.93,0.70,0.09
130300,27.46,37.48,10.73,0.88,0.93,0.70,0.09
130400,26.31,35.43,10.22,0.88,0.93,0.70,0.09
130500,26.31,35.43,10.22,0.88,0.93,0.70,0.09
130600,27.46,37.48,10.73,0.88,0.93,0.70,0.09
130700,28.05,38.52,10.99,0.88,0.93,0.70,0.09
130800,27.46,37.48,10.73,0.88,0.93,0.70,0.09
130900,26.31,35.43,10.22,0.88,0.93,0.70,0.09
131000,26.89,36.45,10.47,0.88,0.93,0.70,0.09
131100,26.89,36.45,10.47,0.88,0.93,0.70,0.09
131200,26.89,36.45,10.47,0.88,0.93,0.70,0.09
131300,26.31,35.43,10.22,0.88,0.93,0.70,0.09
131400,27.46,37.48,10.73,0.88,0.93,0.70,0.09
131500,28.63,39.58,11.25,0.88,0.93,0.70,0.09
131600,27.46,37.48,10.73,0.88,0.93,0.70,0.09
131700,26.31,35.43,10.22,0.88,0.93,0.70,0.09
131800,26.89,36.45,10.47,0.88,0.93,0.70,0.09
131900,26.89,36.45,10.47,0.88,0.93,0.70,0.09
132000,26.31,35.43,10.22,0.88,0.93,0.70,0.09
132100,26.31,35.43,10.22,0.88,0.93,0.70,0.09
132200,25.73,34.42,9.97,0.88,0.93,0.70,0.09
132300,26.89,36.45,10.47,0.88,0.93,0.70,0.09
132400,26.89,36.45,10.47,0.88,0.93,0.70,0.09
132500,26.31,35.43,10.22,0.88,0.93,0.70,0.09
132600,26.31,35.43,10.22,0.88,0.93,0.70,0.09
132700,26.31,35.43,10.22,0.88,0.93,0.70,0.09
132800,25.73,34.42,9.97,0.88,0.93,0.70,0.09
132900,26.31,35.43,10.22,0.88,0.93,0.70,0.09
133000,27.46,37.48,10.73,0.88,0.93,0.70,0.09
133100,28.05,38.52,10.99,0.88,0.93,0.70,0.09
133200,27.46,37.48,10.73,0.88,0.93,0.70,0.09
133300,28.05,38.52,10.99,0.88,0.93,0.70,0.09
133400,27.46,37.48,10.73,0.88,0.93,0.70,0.09
133500,26.89,36.45,10.47,0.88,0.93,0.70,0.09
133600,26.31,35.43,10.22,0.88,0.93,0.70,0.09
133700,26.31,35.43,10.22,0.88,0.93,0.70,0.09
133800,26.89,36.45,10.47,0.88,0.93,0.70,0.09
133900,27.46,37.48,10.73,0.88,0.93,0.70,0.09
134000,27.46,37.48,10.73,0.88,0.93,0.70,0.09
134100,26.89,36.45,10.47,0.88,0.93,0.70,0.09
134200,26.31,35.43,10.22,0.88,0.93,0.70,0.09
134300,26.31,35.43,10.22,0.88,0.93,0.70,0.09
134400,26.89,36.45,10.47,0.88,0.92,0.70,0.09
134500,26.31,35.43,10.22,0.88,0.93,0.70,0.09
134600,26.31,35.43,10.22,0.88,0.93,0.70,0.09
134700,26.31,35.43,10.22,0.88,0.93,0.70,0.09
134800,27.46,37.48,10.73,0.88,0.93,0.70,0.09
134900,26.89,36.45,10.47,0.88,0.93,0.70,0.09
135000,26.89,36.45,10.47,0.88,0.93,0.70,0.09
135100,26.89,36.45,10.47,0.88,0.93,0.70,0.09
135200,28.63,39.58,11.25,0.88,0.93,0.70,0.09
135300,26.31,35.43,10.22,0.88,0.93,0.70,0.09
135400,28.63,39.58,11.25,0.88,0.93,0.69,0.09
135500,28.63,39.58,11.25,0.88,0.93,0.69,0.09
135600,26.31,35.43,10.22,0.88,0.93,0.69,0.09
135700,26.31,35.43,10.22,0.88,0.93,0.69,0.09
135800,25.73,34.42,9.97,0.88,0.92,0.69,0.09
135900,26.31,35.43,10.22,0.88,0.93,0.69,0.09
136000,25.73,34.42,9.97,0.88,0.93,0.69,0.09
136100,25.73,34.42,9.97,0.88,0.93,0.69,0.09
136200,25.73,34.42,9.97,0.88,0.93,0.69,0.09
136300,25.16,33.43,9.72,0.88,0.93,0.69,0.09
136400,26.31,35.43,10.22,0.88,0.93,0.69,0.09
136500,26.89,36.45,10.47,0.88,0.93,0.69,0.09
136600,25.73,34.42,9.97,0.88,0.93,0.69,0.09
136700,25.73,34.42,9.97,0.88,0.93,0.69,0.09
136800,27.46,37.48,10.73,0.88,0.93,0.69,0.09
136900,26.31,35.43,10.22,0.88,0.93,0.69,0.09
137000,25.73,34.42,9.97,0.88,0.93,0.69,0.09
137100,26.31,35.43,10.22,0.88,0.93,0.69,0.09
137200,26.31,35.43,10.22,0.88,0.93,0.69,0.09
137300,25.73,34.42,9.97,0.88,0.93,0.69,0.09
137400,25.73,34.42,9.97,0.87,0.93,0.69,0.09
137500,25.73,34.42,9.97,0.88,0.93,0.69,0.09
137600,26.89,36.45,10.47,0.88,0.93,0.69,0.09
137700,26.31,35.43,10.22,0.87,0.93,0.69,0.09
137800,26.89,36.45,10.47,0.87,0.93,0.69,0.09
137900,26.31,35.43,10.22,0.87,0.93,0.69,0.09
138000,26.89,36.45,10.47,0.87,0.93,0.69,0.09
138100,25.73,34.42,9.97,0.87,0.92,0.69,0.09
138200,26.89,36.45,10.47,0.87,0.93,0.69,0.09
138300,28.05,38.52,10.99,0.87,0.93,0.69,0.09
138400,26.89,36.45,10.47,0.87,0.93,0.69,0.09
138500,25.73,34.42,9.97,0.87,0.93,0.69,0.09
138600,25.73,34.42,9.97,0.87,0.93,0.69,0.09
138700,25.73,34.42,9.97,0.87,0.93,0.69,0.09
138800,26.31,35.43,10.22,0.87,0.93,0.69,0.09
138900,26.31,35.43,10.22,0.87,0.93,0.69,0.09
139000,25.73,34.42,9.97,0.87,0.93,0.69,0.09
139100,25.73,34.42,9.97,0.87,0.93,0.69,0.09
139200,25.73,34.42,9.97,0.87,0.93,0.69,0.09
139300,26.31,35.43,10.22,0.87,0.93,0.69,0.09
139400,26.31,35.43,10.22,0.87,0.93,0.69,0.09
139500,25.16,33.43,9.72,0.87,0.93,0.69,0.09
139600,26.89,36.45,10.47,0.87,0.93,0.69,0.09
139700,25.73,34.42,9.97,0.87,0.92,0.69,0.09
139800,25.73,34.42,9.97,0.87,0.93,0.69,0.09
139900,25.73,34.42,9.97,0.87,0.93,0.69,0.09
140000,25.73,34.42,9.97,0.87,0.93,0.69,0.09
140100,26.31,35.43,10.22,0.87,0.92,0.69,0.09
140200,25.73,34.42,9.97,0.87,0.93,0.69,0.09
140300,26.31,35.43,10.22,0.87,0.93,0.69,0.09
140400,25.73,34.42,9.97,0.87,0.93,0.69,0.09
140500,25.73,34.42,9.97,0.87,0.93,0.69,0.09
140600,26.31,35.43,10.22,0.87,0.93,0.69,0.09
140700,26.89,36.45,10.47,0.87,0.93,0.69,0.09
140800,25.73,34.42,9.97,0.87,0.93,0.69,0.09
140900,26.31,35.43,10.22,0.87,0.93,0.69,0.09
141000,26.31,35.43,10.22,0.87,0.93,0.68,0.09
141100,26.31,35.43,10.22,0.87,0.93,0.69,0.09
141200,26.31,35.43,10.22,0.87,0.93,0.68,0.09
141300,25.73,34.42,9.97,0.87,0.93,0.68,0.09
141400,26.31,35.43,10.22,0.87,0.93,0.68,0.09
141500,26.31,35.43,10.22,0.87,0.93,0.68,0.08
141600,26.31,35.43,10.22,0.87,0.93,0.68,0.08
141700,26.31,35.43,10.22,0.87,0.93,0.68,0.08
141800,25.16,33.43,9.72,0.87,0.93,0.68,0.08
141900,25.73,34.42,9.97,0.87,0.93,0.68,0.08
142000,25.73,34.42,9.97,0.87,0.93,0.68,0.08
142100,26.31,35.43,10.22,0.87,0.93,0.68,0.09
142200,26.31,35.43,10.22,0.87,0.93,0.68,0.08
142300,26.31,35.43,10.22,0.87,0.93,0.68,0.08
142400,25.16,33.43,9.72,0.87,0.93,0.68,0.08
142500,27.46,37.48,10.73,0.87,0.93,0.68,0.08
142600,25.73,34.42,9.97,0.87,0.93,0.68,0.08
142700,25.16,33.43,9.72,0.87,0.93,0.68,0.08
142800,25.16,33.43,9.72,0.87,0.93,0.68,0.08
142900,26.31,35.43,10.22,0.87,0.92,0.68,0.08
143000,25.73,34.42,9.97,0.87,0.93,0.68,0.08
143100,25.16,33.43,9.72,0.87,0.93,0.68,0.08
143200,25.16,33.43,9.72,0.87,0.93,0.68,0.08
143300,25.73,34.42,9.97,0.87,0.92,0.68,0.08
143400,26.31,35.43,10.22,0.87,0.93,0.68,0.08
143500,25.73,34.42,9.97,0.87,0.93,0.68,0.08
143600,26.31,35.43,10.22,0.87,0.93,0.68,0.08
143700,26.31,35.43,10.22,0.87,0.92,0.68,0.08
143800,25.73,34.42,9.97,0.87,0.92,0.68,0.08
143900,26.31,35.43,10.22,0.87,0.93,0.68,0.08
144000,26.31,35.43,10.22,0.87,0.92,0.68,0.08
144100,25.73,34.42,9.97,0.87,0.92,0.68,0.08
144200,25.16,33.43,9.72,0.87,0.92,0.68,0.08
144300,25.73,34.42,9.97,0.87,0.93,0.68,0.08
144400,26.89,36.45,10.47,0.87,0.92,0.68,0.08
144500,26.31,35.43,10.22,0.87,0.92,0.68,0.08
144600,26.31,35.43,10.22,0.87,0.92,0.68,0.08
144700,25.16,33.43,9.72,0.87,0.92,0.68,0.08
144800,26.31,35.43,10.22,0.87,0.93,0.68,0.08
144900,26.31,35.43,10.22,0.87,0.92,0.68,0.08
145000,26.31,35.43,10.22,0.87,0.92,0.68,0.08
145100,25.73,34.42,9.97,0.87,0.92,0.67,0.08
145200,25.73,34.42,9.97,0.87,0.92,0.68,0.08
145300,26.31,35.43,10.22,0.87,0.92,0.68,0.08
145400,25.73,34.42,9.97,0.87,0.92,0.68,0.08
145500,25.73,34.42,9.97,0.87,0.92,0.68,0.08
145600,25.73,34.42,9.97,0.87,0.93,0.67,0.08
145700,25.16,33.43,9.72,0.87,0.92,0.67,0.08
145800,24.60,32.45,9.47,0.87,0.92,0.67,0.08
145900,31.01,43.92,12.31,0.87,0.92,0.67,0.08
146000,24.03,31.48,9.22,0.87,0.92,0.67,0.08
146100,24.60,32.45,9.47,0.87,0.92,0.67,0.08
146200,24.03,31.48,9.22,0.87,0.92,0.67,0.08
146300,24.60,32.45,9.47,0.87,0.92,0.67,0.08
146400,24.03,31.48,9.22,0.87,0.92,0.67,0.08
146500,24.03,31.48,9.22,0.87,0.93,0.67,0.08
146600,24.03,31.48,9.22,0.87,0.92,0.67,0.08
146700,24.60,32.45,9.47,0.87,0.92,0.67,0.08
146800,24.03,31.48,9.22,0.87,0.92,0.67,0.08
146900,24.60,32.45,9.47,0.87,0.92,0.67,0.08
147000,24.03,31.48,9.22,0.87,0.92,0.67,0.08
147100,24.60,32.45,9.47,0.87,0.92,0.67,0.08
147200,24.03,31.48,9.22,0.87,0.92,0.67,0.08
147300,24.03,31.48,9.22,0.87,0.92,0.67,0.08
147400,24.60,32.45,9.47,0.87,0.92,0.67,0.08
147500,24.60,32.45,9.47,0.87,0.92,0.67,0.08
147600,24.03,31.48,9.22,0.87,0.92,0.67,0.08
147700,24.60,32.45,9.47,0.87,0.92,0.67,0.08
147800,24.03,31.48,9.22,0.87,0.93,0.67,0.08
147900,24.60,32.45,9.47,0.87,0.93,0.67,0.08
148000,24.03,31.48,9.22,0.87,0.93,0.67,0.08
148100,24.60,32.45,9.47,0.87,0.92,0.67,0.08
148200,24.03,31.48,9.22,0.87,0.92,0.66,0.08
148300,24.60,32.45,9.47,0.87,0.92,0.66,0.08
148400,24.60,32.45,9.47,0.87,0.92,0.66,0.08
148500,24.03,31.48,9.22,0.86,0.92,0.66,0.08
148600,23.47,30.52,8.98,0.87,0.92,0.66,0.08
148700,23.47,30.52,8.98,0.87,0.92,0.66,0.08
148800,23.47,30.52,8.98,0.86,0.92,0.66,0.08
148900,22.91,29.57,8.74,0.86,0.92,0.66,0.08
149000,23.47,30.52,8.98,0.86,0.92,0.66,0.08
149100,24.60,32.45,9.47,0.86,0.92,0.66,0.08
149200,24.60,32.45,9.47,0.86,0.92,0.66,0.08
149300,23.47,30.52,8.98,0.87,0.92,0.66,0.08
149400,22.36,28.64,8.50,0.87,0.92,0.66,0.08
149500,24.03,31.48,9.22,0.86,0.92,0.66,0.08
149600,24.60,32.45,9.47,0.87,0.92,0.66,0.08
149700,24.03,31.48,9.22,0.86,0.92,0.66,0.08
149800,24.60,32.45,9.47,0.86,0.92,0.66,0.08
149900,24.60,32.45,9.47,0.87,0.92,0.66,0.08
150000,24.60,32.45,9.47,0.87,0.92,0.66,0.08
150100,24.60,32.45,9.47,0.87,0.92,0.66,0.08
150200,24.60,32.45,9.47,0.87,0.92,0.66,0.08
150300,25.16,33.43,9.72,0.87,0.92,0.66,0.08
150400,24.03,31.48,9.22,0.87,0.92,0.66,0.08
150500,23.47,30.52,8.98,0.87,0.92,0.66,0.08
150600,23.47,30.52,8.98,0.87,0.92,0.66,0.08
150700,23.47,30.52,8.98,0.87,0.92,0.66,0.08
150800,24.60,32.45,9.47,0.87,0.92,0.66,0.08
150900,25.16,33.43,9.72,0.87,0.92,0.66,0.08
151000,23.47,30.52,8.98,0.87,0.92,0.66,0.08
151100,23.47,30.52,8.98,0.87,0.92,0.66,0.08
151200,23.47,30.52,8.98,0.87,0.92,0.66,0.08
151300,24.03,31.48,9.22,0.87,0.92,0.66,0.08
151400,24.60,32.45,9.47,0.87,0.92,0.66,0.08
151500,25.16,33.43,9.72,0.87,0.92,0.66,0.08
151600,23.47,30.52,8.98,0.87,0.92,0.66,0.08
151700,25.16,33.43,9.72,0.87,0.92,0.66,0.08
151800,24.03,31.48,9.22,0.87,0.92,0.66,0.08
151900,23.47,30.52,8.98,0.87,0.92,0.66,0.08
152000,23.47,30.52,8.98,0.87,0.92,0.66,0.08
152100,23.47,30.52,8.98,0.87,0.92,0.66,0.08
152200,24.03,31.48,9.22,0.87,0.92,0.66,0.08
152300,23.47,30.52,8.98,0.87,0.92,0.66,0.08
152400,23.47,30.52,8.98,0.87,0.92,0.66,0.08
152500,23.47,30.52,8.98,0.87,0.92,0.66,0.08
152600,24.03,31.48,9.22,0.87,0.92,0.66,0.08
152700,23.47,30.52,8.98,0.87,0.92,0.66,0.08
152800,23.47,30.52,8.98,0.87,0.92,0.66,0.08
152900,24.03,31.48,9.22,0.87,0.92,0.66,0.08
153000,24.03,31.48,9.22,0.87,0.92,0.66,0.08
153100,23.47,30.52,8.98,0.87,0.92,0.66,0.08
153200,23.47,30.52,8.98,0.87,0.92,0.66,0.08
153300,23.47,30.52,8.98,0.87,0.92,0.66,0.08
153400,22.91,29.57,8.74,0.87,0.92,0.66,0.08
153500,23.47,30.52,8.98,0.87,0.92,0.66,0.08
153600,25.73,34.42,9.97,0.87,0.92,0.66,0.08
153700,23.47,30.52,8.98,0.87,0.92,0.66,0.08